danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genre
0.611,0.502,2,-7.79,1,0.0302,0.105,0.0,0.182,0.46,139.873,audio_features,265WBgFx8YH6lGFN4CS6fh,spotify:track:265WBgFx8YH6lGFN4CS6fh,https://api.spotify.com/v1/tracks/265WBgFx8YH6lGFN4CS6fh,https://api.spotify.com/v1/audio-analysis/265WBgFx8YH6lGFN4CS6fh,138680,4,Eternal,Sweet Pill,bubblegrunge
0.658,0.723,5,-4.098,1,0.0323,0.00826,0.0,0.664,0.548,145.034,audio_features,2ZaPyFZBwurF7wCT9DKAVV,spotify:track:2ZaPyFZBwurF7wCT9DKAVV,https://api.spotify.com/v1/tracks/2ZaPyFZBwurF7wCT9DKAVV,https://api.spotify.com/v1/audio-analysis/2ZaPyFZBwurF7wCT9DKAVV,149248,4,People That I Love Leave,Cassadee Pope,contemporary country
0.435,0.714,2,-5.062,1,0.0451,0.142,0.0,0.0952,0.494,159.858,audio_features,1RoqxQ9jOyHWObm6mlV99n,spotify:track:1RoqxQ9jOyHWObm6mlV99n,https://api.spotify.com/v1/tracks/1RoqxQ9jOyHWObm6mlV99n,https://api.spotify.com/v1/audio-analysis/1RoqxQ9jOyHWObm6mlV99n,163786,4,Best Friend,Wallice,indie pop
0.251,0.841,10,-3.354,1,0.0575,0.0156,0.0,0.287,0.447,171.462,audio_features,7yrYMaKFnsQlTvCUrxeLmQ,spotify:track:7yrYMaKFnsQlTvCUrxeLmQ,https://api.spotify.com/v1/tracks/7yrYMaKFnsQlTvCUrxeLmQ,https://api.spotify.com/v1/audio-analysis/7yrYMaKFnsQlTvCUrxeLmQ,206667,4,Lemonade,Black Honey,brighton indie
0.482,0.661,10,-1.981,0,0.122,0.0855,0.0,0.365,0.451,168.01,audio_features,5xpFAhYwM5ITYFEW5y5BER,spotify:track:5xpFAhYwM5ITYFEW5y5BER,https://api.spotify.com/v1/tracks/5xpFAhYwM5ITYFEW5y5BER,https://api.spotify.com/v1/audio-analysis/5xpFAhYwM5ITYFEW5y5BER,178804,4,Got It Bad,Daisy Grenade,Unknown
0.343,0.453,9,-4.843,1,0.0306,0.698,0.0,0.0961,0.226,179.733,audio_features,0WxnOLr3M8kI7eRdVKuZm3,spotify:track:0WxnOLr3M8kI7eRdVKuZm3,https://api.spotify.com/v1/tracks/0WxnOLr3M8kI7eRdVKuZm3,https://api.spotify.com/v1/audio-analysis/0WxnOLr3M8kI7eRdVKuZm3,210772,4,Terrible Things (feat. Ashley McBryde),Halestorm,alternative metal
0.637,0.673,11,-5.272,0,0.0541,0.0479,1e-05,0.0948,0.517,124.059,audio_features,3sBofbRnJphNVu5SdBxzKQ,spotify:track:3sBofbRnJphNVu5SdBxzKQ,https://api.spotify.com/v1/tracks/3sBofbRnJphNVu5SdBxzKQ,https://api.spotify.com/v1/audio-analysis/3sBofbRnJphNVu5SdBxzKQ,177933,4,Raw Raw,K.Flay,escape room
0.616,0.804,6,-3.259,1,0.0564,0.0387,0.0,0.398,0.7,115.075,audio_features,1jjthaUpATAKHlCY4T5Kj2,spotify:track:1jjthaUpATAKHlCY4T5Kj2,https://api.spotify.com/v1/tracks/1jjthaUpATAKHlCY4T5Kj2,https://api.spotify.com/v1/audio-analysis/1jjthaUpATAKHlCY4T5Kj2,183360,4,Nosebleeds,MisterWives,indie poptimism
0.593,0.957,4,-4.149,1,0.0429,0.0115,0.0,0.275,0.848,100.005,audio_features,6u9pA8Izk34kgKXd0ukLv3,spotify:track:6u9pA8Izk34kgKXd0ukLv3,https://api.spotify.com/v1/tracks/6u9pA8Izk34kgKXd0ukLv3,https://api.spotify.com/v1/audio-analysis/6u9pA8Izk34kgKXd0ukLv3,124030,4,girls just wanna have sex,mazie,modern indie pop
0.58,0.84,4,-6.102,1,0.0388,0.000152,0.000124,0.419,0.562,141.241,audio_features,1RKP6D6QvUStrPP5TvPnXA,spotify:track:1RKP6D6QvUStrPP5TvPnXA,https://api.spotify.com/v1/tracks/1RKP6D6QvUStrPP5TvPnXA,https://api.spotify.com/v1/audio-analysis/1RKP6D6QvUStrPP5TvPnXA,174258,4,Always Get This Way,The Aces,alt z
0.717,0.5,5,-6.364,0,0.0289,0.13,0.00151,0.597,0.577,104.026,audio_features,6eMPkhwJpkBPagyC54s8wo,spotify:track:6eMPkhwJpkBPagyC54s8wo,https://api.spotify.com/v1/tracks/6eMPkhwJpkBPagyC54s8wo,https://api.spotify.com/v1/audio-analysis/6eMPkhwJpkBPagyC54s8wo,183839,4,Window,spill tab,modern indie pop
0.437,0.774,4,0.142,1,0.0306,0.00334,0.0,0.22,0.45,78.047,audio_features,50Wusuhe7GBuOr5xGZlyGe,spotify:track:50Wusuhe7GBuOr5xGZlyGe,https://api.spotify.com/v1/tracks/50Wusuhe7GBuOr5xGZlyGe,https://api.spotify.com/v1/audio-analysis/50Wusuhe7GBuOr5xGZlyGe,214448,4,Norwegian Wood,Picture Parlour,Unknown
0.652,0.789,10,-5.537,0,0.053,0.0199,5.58e-06,0.0767,0.801,107.966,audio_features,49bgDubnZxg7dxhRkD3Et6,spotify:track:49bgDubnZxg7dxhRkD3Et6,https://api.spotify.com/v1/tracks/49bgDubnZxg7dxhRkD3Et6,https://api.spotify.com/v1/audio-analysis/49bgDubnZxg7dxhRkD3Et6,195133,4,HTIS (Feat. Luna Shadows & Carmen Vandenberg),MEG MYERS,dark pop
0.627,0.665,10,-4.999,0,0.199,0.00622,0.00017,0.241,0.493,103.993,audio_features,4kfPFH4eobdyzyqEJd6sMo,spotify:track:4kfPFH4eobdyzyqEJd6sMo,https://api.spotify.com/v1/tracks/4kfPFH4eobdyzyqEJd6sMo,https://api.spotify.com/v1/audio-analysis/4kfPFH4eobdyzyqEJd6sMo,140179,4,And They All Fall Down,Saint Agnes,action rock
0.407,0.732,5,-6.221,1,0.0434,0.0713,0.0274,0.0827,0.358,165.001,audio_features,2hj7KCZ38HJWlEfQDs4IQH,spotify:track:2hj7KCZ38HJWlEfQDs4IQH,https://api.spotify.com/v1/tracks/2hj7KCZ38HJWlEfQDs4IQH,https://api.spotify.com/v1/audio-analysis/2hj7KCZ38HJWlEfQDs4IQH,196273,4,Soft Like a Flower,Cherry Glazerr,bubblegrunge
0.376,0.831,9,-6.543,1,0.0826,0.0417,0.00764,0.0678,0.289,168.026,audio_features,0KmC4jFH8axcJqKvOTBXeX,spotify:track:0KmC4jFH8axcJqKvOTBXeX,https://api.spotify.com/v1/tracks/0KmC4jFH8axcJqKvOTBXeX,https://api.spotify.com/v1/audio-analysis/0KmC4jFH8axcJqKvOTBXeX,175387,4,Lose You (feat. Soccer Mommy),Bully,bubblegrunge
0.354,0.515,5,-4.994,1,0.0319,0.481,0.563,0.093,0.11,137.901,audio_features,4tVcX8MGswvfbfESHIChzH,spotify:track:4tVcX8MGswvfbfESHIChzH,https://api.spotify.com/v1/tracks/4tVcX8MGswvfbfESHIChzH,https://api.spotify.com/v1/audio-analysis/4tVcX8MGswvfbfESHIChzH,280188,3,Trying,mercury,Unknown
0.442,0.846,9,-3.946,1,0.0426,0.026,0.0,0.432,0.552,162.023,audio_features,0ztuxnri8ShWvmhZkZN9fA,spotify:track:0ztuxnri8ShWvmhZkZN9fA,https://api.spotify.com/v1/tracks/0ztuxnri8ShWvmhZkZN9fA,https://api.spotify.com/v1/audio-analysis/0ztuxnri8ShWvmhZkZN9fA,208587,4,Coma,Taylor Acorn,singer-songwriter pop
0.234,0.841,9,-6.826,0,0.113,0.000474,0.206,0.0789,0.135,144.763,audio_features,1iK6objrHYqNj6TjFhbEKJ,spotify:track:1iK6objrHYqNj6TjFhbEKJ,https://api.spotify.com/v1/tracks/1iK6objrHYqNj6TjFhbEKJ,https://api.spotify.com/v1/audio-analysis/1iK6objrHYqNj6TjFhbEKJ,213000,4,100 Little Deaths,Lilith Czar,Unknown
0.644,0.677,1,-4.554,1,0.0603,0.0426,0.0,0.412,0.495,90.015,audio_features,67yPz95D3cWkA0afvBGgtP,spotify:track:67yPz95D3cWkA0afvBGgtP,https://api.spotify.com/v1/tracks/67yPz95D3cWkA0afvBGgtP,https://api.spotify.com/v1/audio-analysis/67yPz95D3cWkA0afvBGgtP,216333,4,I Kill Everything,DeathbyRomy,alt z
0.561,0.805,1,-4.352,0,0.0424,0.0246,0.00241,0.0493,0.791,81.506,audio_features,53XLxGfbbHqFC7U6h21raj,spotify:track:53XLxGfbbHqFC7U6h21raj,https://api.spotify.com/v1/tracks/53XLxGfbbHqFC7U6h21raj,https://api.spotify.com/v1/audio-analysis/53XLxGfbbHqFC7U6h21raj,150737,4,Cherry Picking,poutyface,alt z
0.514,0.88,7,-5.606,0,0.0739,0.0134,3.39e-05,0.542,0.6,75.297,audio_features,60LKpOJR8e1rentSnw7hzx,spotify:track:60LKpOJR8e1rentSnw7hzx,https://api.spotify.com/v1/tracks/60LKpOJR8e1rentSnw7hzx,https://api.spotify.com/v1/audio-analysis/60LKpOJR8e1rentSnw7hzx,173999,4,Begin Again,The Mysterines,britpop revival
0.468,0.959,7,-3.302,1,0.0666,0.00371,0.000249,0.139,0.527,159.948,audio_features,10jugZSxm3weVkTSSO8LFR,spotify:track:10jugZSxm3weVkTSSO8LFR,https://api.spotify.com/v1/tracks/10jugZSxm3weVkTSSO8LFR,https://api.spotify.com/v1/audio-analysis/10jugZSxm3weVkTSSO8LFR,142508,4,Roadkill,Starcrawler,Unknown
0.507,0.618,7,-6.126,1,0.0383,0.0204,0.000665,0.0975,0.426,175.985,audio_features,4wIz4Lx7BFfGi8E7PzVipV,spotify:track:4wIz4Lx7BFfGi8E7PzVipV,https://api.spotify.com/v1/tracks/4wIz4Lx7BFfGi8E7PzVipV,https://api.spotify.com/v1/audio-analysis/4wIz4Lx7BFfGi8E7PzVipV,181316,4,"im fine, thx 4 asking",King Isis,Unknown
0.553,0.714,4,-3.914,0,0.0406,0.00486,0.247,0.121,0.601,95.25,audio_features,4jKvi79CDhecACVRUVwOx3,spotify:track:4jKvi79CDhecACVRUVwOx3,https://api.spotify.com/v1/tracks/4jKvi79CDhecACVRUVwOx3,https://api.spotify.com/v1/audio-analysis/4jKvi79CDhecACVRUVwOx3,185914,4,Moonstruck,Sheer Mag,indie punk
0.676,0.721,1,-5.453,0,0.0478,0.00183,0.0,0.367,0.573,111.996,audio_features,1EX0QsmFybon4jIGb5Q6Pl,spotify:track:1EX0QsmFybon4jIGb5Q6Pl,https://api.spotify.com/v1/tracks/1EX0QsmFybon4jIGb5Q6Pl,https://api.spotify.com/v1/audio-analysis/1EX0QsmFybon4jIGb5Q6Pl,192681,4,Worst Apology,Honey Revenge,Unknown
0.517,0.76,5,-7.105,0,0.0429,0.0186,0.000855,0.111,0.273,149.958,audio_features,1wgfWQz5Fh3R6P6xPIAVuY,spotify:track:1wgfWQz5Fh3R6P6xPIAVuY,https://api.spotify.com/v1/tracks/1wgfWQz5Fh3R6P6xPIAVuY,https://api.spotify.com/v1/audio-analysis/1wgfWQz5Fh3R6P6xPIAVuY,280982,4,Kills Me To Be Kind,Crawlers,pov: indie
0.646,0.724,5,-6.906,1,0.0289,0.0088,0.000301,0.0931,0.527,129.918,audio_features,7436W6cDzihQ5AJvTsa0Vw,spotify:track:7436W6cDzihQ5AJvTsa0Vw,https://api.spotify.com/v1/tracks/7436W6cDzihQ5AJvTsa0Vw,https://api.spotify.com/v1/audio-analysis/7436W6cDzihQ5AJvTsa0Vw,221080,4,The Pain,Another Sky,english indie rock
0.736,0.752,0,-5.742,1,0.0421,0.0207,0.0,0.193,0.89,112.03,audio_features,6Uc7A8PeGszMyQ9XPvR6ZT,spotify:track:6Uc7A8PeGszMyQ9XPvR6ZT,https://api.spotify.com/v1/tracks/6Uc7A8PeGszMyQ9XPvR6ZT,https://api.spotify.com/v1/audio-analysis/6Uc7A8PeGszMyQ9XPvR6ZT,180100,4,Call Me Later,The Foxies,charlotte nc indie
0.458,0.716,1,-8.11,1,0.0327,2.85e-05,0.000102,0.145,0.175,135.995,audio_features,6tpwK4QEA9IlWGv3KuaR6n,spotify:track:6tpwK4QEA9IlWGv3KuaR6n,https://api.spotify.com/v1/tracks/6tpwK4QEA9IlWGv3KuaR6n,https://api.spotify.com/v1/audio-analysis/6tpwK4QEA9IlWGv3KuaR6n,206471,4,Don't Need You,Tatiana Hazel,latinx alternative
0.572,0.9,7,-2.57,1,0.0438,0.000215,0.319,0.428,0.861,156.936,audio_features,2SU3rA2M4wgHMzHSHNiXkx,spotify:track:2SU3rA2M4wgHMzHSHNiXkx,https://api.spotify.com/v1/tracks/2SU3rA2M4wgHMzHSHNiXkx,https://api.spotify.com/v1/audio-analysis/2SU3rA2M4wgHMzHSHNiXkx,155894,4,Too Many Things,The Linda Lindas,riot grrrl
0.599,0.958,5,-5.724,0,0.192,0.011,0.0142,0.183,0.81,183.987,audio_features,2z1tHGVkMogil6jUCbZowQ,spotify:track:2z1tHGVkMogil6jUCbZowQ,https://api.spotify.com/v1/tracks/2z1tHGVkMogil6jUCbZowQ,https://api.spotify.com/v1/audio-analysis/2z1tHGVkMogil6jUCbZowQ,149389,4,SILYMI,TeZATalks,alt z
0.304,0.948,7,-4.212,1,0.13,0.000564,0.00398,0.181,0.281,165.986,audio_features,0OdMPeOlUMgtCSc5mrqn9T,spotify:track:0OdMPeOlUMgtCSc5mrqn9T,https://api.spotify.com/v1/tracks/0OdMPeOlUMgtCSc5mrqn9T,https://api.spotify.com/v1/audio-analysis/0OdMPeOlUMgtCSc5mrqn9T,138945,4,What's The Point In Life,Coach Party,english indie rock
0.582,0.807,5,-5.25,0,0.0436,0.0175,0.0785,0.535,0.225,108.006,audio_features,77tCZA3Fnj8OEateXdr2l3,spotify:track:77tCZA3Fnj8OEateXdr2l3,https://api.spotify.com/v1/tracks/77tCZA3Fnj8OEateXdr2l3,https://api.spotify.com/v1/audio-analysis/77tCZA3Fnj8OEateXdr2l3,249600,4,Over The Threshold,Calva Louise,english indie rock
0.327,0.952,11,-2.022,1,0.0487,0.000129,0.00353,0.293,0.297,154.986,audio_features,3NijO9nnAGdbQGaOF4Q1Zf,spotify:track:3NijO9nnAGdbQGaOF4Q1Zf,https://api.spotify.com/v1/tracks/3NijO9nnAGdbQGaOF4Q1Zf,https://api.spotify.com/v1/audio-analysis/3NijO9nnAGdbQGaOF4Q1Zf,243330,4,to me,Pinkshift,bubblegrunge
0.386,0.676,2,-7.301,1,0.0351,0.000428,0.0391,0.0914,0.117,82.489,audio_features,1qrUGw2NFIJinugQpN4Csk,spotify:track:1qrUGw2NFIJinugQpN4Csk,https://api.spotify.com/v1/tracks/1qrUGw2NFIJinugQpN4Csk,https://api.spotify.com/v1/audio-analysis/1qrUGw2NFIJinugQpN4Csk,232666,4,February,Deux Visages,Unknown
0.696,0.468,2,-7.529,1,0.0395,0.154,0.00141,0.109,0.268,120.749,audio_features,0UH3qGCpQF9t1jwINUnq2R,spotify:track:0UH3qGCpQF9t1jwINUnq2R,https://api.spotify.com/v1/tracks/0UH3qGCpQF9t1jwINUnq2R,https://api.spotify.com/v1/audio-analysis/0UH3qGCpQF9t1jwINUnq2R,192440,4,Scaredy Pants,Venus & the Flytraps,Unknown
0.557,0.95,7,-4.307,1,0.0729,0.0129,1.72e-05,0.0585,0.425,90.011,audio_features,1vbu9CQdQQgYHPeqTn8WK0,spotify:track:1vbu9CQdQQgYHPeqTn8WK0,https://api.spotify.com/v1/tracks/1vbu9CQdQQgYHPeqTn8WK0,https://api.spotify.com/v1/audio-analysis/1vbu9CQdQQgYHPeqTn8WK0,210200,4,Cleopatra,Nova Twins,black punk
0.381,0.885,4,-6.912,0,0.118,0.0109,0.0,0.113,0.251,90.147,audio_features,4fh7Ymv5hojW13vBLOJ8yj,spotify:track:4fh7Ymv5hojW13vBLOJ8yj,https://api.spotify.com/v1/tracks/4fh7Ymv5hojW13vBLOJ8yj,https://api.spotify.com/v1/audio-analysis/4fh7Ymv5hojW13vBLOJ8yj,214227,4,Hate You When You Party,Good Boy Daisy,phoenix indie
0.316,0.914,0,-3.142,1,0.0692,5.53e-06,0.000115,0.615,0.514,153.806,audio_features,4iPw0nNFPiYKY02oQhGTEz,spotify:track:4iPw0nNFPiYKY02oQhGTEz,https://api.spotify.com/v1/tracks/4iPw0nNFPiYKY02oQhGTEz,https://api.spotify.com/v1/audio-analysis/4iPw0nNFPiYKY02oQhGTEz,177168,4,Hand Grenade,Be Your Own Pet,nashville indie
0.502,0.69,7,-8.211,0,0.0494,0.0569,0.00163,0.398,0.27,140.706,audio_features,3wl77mkSw6UVa0ciUKB6xS,spotify:track:3wl77mkSw6UVa0ciUKB6xS,https://api.spotify.com/v1/tracks/3wl77mkSw6UVa0ciUKB6xS,https://api.spotify.com/v1/audio-analysis/3wl77mkSw6UVa0ciUKB6xS,170583,4,Done Better,Shiah Maisel,Unknown
0.425,0.948,11,-2.476,1,0.198,0.0244,1.08e-06,0.122,0.524,165.922,audio_features,0YbKNvAu6wHeM4bfRTZFT3,spotify:track:0YbKNvAu6wHeM4bfRTZFT3,https://api.spotify.com/v1/tracks/0YbKNvAu6wHeM4bfRTZFT3,https://api.spotify.com/v1/audio-analysis/0YbKNvAu6wHeM4bfRTZFT3,257349,4,11 Minutes (feat. Travis Barker) - Kayzo Remix,YUNGBLUD,british indie rock
0.491,0.96,6,-2.342,1,0.33,0.0147,0.0,0.364,0.272,140.011,audio_features,0rHp9fr5I0LBaK2szxKgms,spotify:track:0rHp9fr5I0LBaK2szxKgms,https://api.spotify.com/v1/tracks/0rHp9fr5I0LBaK2szxKgms,https://api.spotify.com/v1/audio-analysis/0rHp9fr5I0LBaK2szxKgms,221143,4,When You & Me Dance,Grabbitz,brostep
0.372,0.881,10,-5.068,0,0.314,0.019,0.0,0.353,0.474,120.137,audio_features,0DlrV801mOlq3zZijliOqB,spotify:track:0DlrV801mOlq3zZijliOqB,https://api.spotify.com/v1/tracks/0DlrV801mOlq3zZijliOqB,https://api.spotify.com/v1/audio-analysis/0DlrV801mOlq3zZijliOqB,166972,3,Ghost Story (with All Time Low),Cheat Codes,edm
0.492,0.974,1,-1.276,1,0.226,0.00322,0.0142,0.127,0.079,95.046,audio_features,6JvUj6Hr346bGjXEEgkOH6,spotify:track:6JvUj6Hr346bGjXEEgkOH6,https://api.spotify.com/v1/tracks/6JvUj6Hr346bGjXEEgkOH6,https://api.spotify.com/v1/audio-analysis/6JvUj6Hr346bGjXEEgkOH6,188730,4,FØØL - INHUMAN Remix,GHØSTKID,german metalcore
0.401,0.969,11,-3.636,1,0.157,0.000246,7.84e-06,0.326,0.273,144.706,audio_features,7aIG8lh4xZmWqOoASAifHf,spotify:track:7aIG8lh4xZmWqOoASAifHf,https://api.spotify.com/v1/tracks/7aIG8lh4xZmWqOoASAifHf,https://api.spotify.com/v1/audio-analysis/7aIG8lh4xZmWqOoASAifHf,208000,4,LOUD (feat. Jason Aalon from FEVER 333),Sullivan King,dubstep
0.691,0.67,5,-6.624,1,0.0367,0.0113,9.38e-05,0.303,0.038,110.019,audio_features,3ga6vzCNgs6nPlbDy3xQlF,spotify:track:3ga6vzCNgs6nPlbDy3xQlF,https://api.spotify.com/v1/tracks/3ga6vzCNgs6nPlbDy3xQlF,https://api.spotify.com/v1/audio-analysis/3ga6vzCNgs6nPlbDy3xQlF,209455,4,Regret - Remix,Covex,Unknown
0.554,0.885,7,-9.737,1,0.0366,0.0016,0.36,0.164,0.117,118.99,audio_features,1kqx2Z9AXjbUCbPkUVbIRM,spotify:track:1kqx2Z9AXjbUCbPkUVbIRM,https://api.spotify.com/v1/tracks/1kqx2Z9AXjbUCbPkUVbIRM,https://api.spotify.com/v1/audio-analysis/1kqx2Z9AXjbUCbPkUVbIRM,240000,4,Angst - RMX by twocolors,Rammstein,german metal
0.535,0.992,7,-2.721,1,0.0582,0.00493,0.806,0.147,0.323,174.047,audio_features,5VVQFkUixspcTsNkW9X3v6,spotify:track:5VVQFkUixspcTsNkW9X3v6,https://api.spotify.com/v1/tracks/5VVQFkUixspcTsNkW9X3v6,https://api.spotify.com/v1/audio-analysis/5VVQFkUixspcTsNkW9X3v6,193103,4,WARNING,REAPER,Unknown
0.396,0.97,11,-2.583,1,0.0997,0.00247,0.143,0.112,0.137,174.062,audio_features,2baHywIRnkbKD7ff5C8Cuz,spotify:track:2baHywIRnkbKD7ff5C8Cuz,https://api.spotify.com/v1/tracks/2baHywIRnkbKD7ff5C8Cuz,https://api.spotify.com/v1/audio-analysis/2baHywIRnkbKD7ff5C8Cuz,284161,4,Monsters,Zomboy,brostep
0.444,0.852,5,-3.972,1,0.0515,0.0404,0.0,0.173,0.549,162.842,audio_features,2NMdjMrdycTgwwOV1HSg6y,spotify:track:2NMdjMrdycTgwwOV1HSg6y,https://api.spotify.com/v1/tracks/2NMdjMrdycTgwwOV1HSg6y,https://api.spotify.com/v1/audio-analysis/2NMdjMrdycTgwwOV1HSg6y,139925,4,Already Dead,GG Magree,dubstep
0.511,0.691,8,-7.573,0,0.0912,0.0165,1.92e-06,0.41,0.368,170.036,audio_features,4yP4JAXW3rfqHYUO36knit,spotify:track:4yP4JAXW3rfqHYUO36knit,https://api.spotify.com/v1/tracks/4yP4JAXW3rfqHYUO36knit,https://api.spotify.com/v1/audio-analysis/4yP4JAXW3rfqHYUO36knit,160941,4,Happy,Silent Child,dark r&b
0.773,0.843,8,-5.733,1,0.0516,0.0074,0.428,0.0696,0.399,125.02,audio_features,5ylMA5GG8VDjcYUGts2QNt,spotify:track:5ylMA5GG8VDjcYUGts2QNt,https://api.spotify.com/v1/tracks/5ylMA5GG8VDjcYUGts2QNt,https://api.spotify.com/v1/audio-analysis/5ylMA5GG8VDjcYUGts2QNt,226440,4,demolition (Ruined by Glass Petals),LŪN,Unknown
0.544,0.885,1,-1.938,0,0.0424,0.000373,0.0,0.371,0.231,75.043,audio_features,01XP4DU82QE56hH3l16a7S,spotify:track:01XP4DU82QE56hH3l16a7S,https://api.spotify.com/v1/tracks/01XP4DU82QE56hH3l16a7S,https://api.spotify.com/v1/audio-analysis/01XP4DU82QE56hH3l16a7S,174800,4,die 4 u,if found,melodic dubstep
0.519,0.765,0,-5.734,0,0.0441,0.021,0.0,0.217,0.402,145.011,audio_features,0x5j3PoYG2Hex2bUrbBX3v,spotify:track:0x5j3PoYG2Hex2bUrbBX3v,https://api.spotify.com/v1/tracks/0x5j3PoYG2Hex2bUrbBX3v,https://api.spotify.com/v1/audio-analysis/0x5j3PoYG2Hex2bUrbBX3v,211862,4,Beautiful Nothing,William Black,melodic dubstep
0.622,0.845,10,-4.292,0,0.0566,0.00701,0.0,0.383,0.719,110.003,audio_features,2msXxN1Ta2UiDq7orsqvKc,spotify:track:2msXxN1Ta2UiDq7orsqvKc,https://api.spotify.com/v1/tracks/2msXxN1Ta2UiDq7orsqvKc,https://api.spotify.com/v1/audio-analysis/2msXxN1Ta2UiDq7orsqvKc,178909,4,Core (That's Who We Are),VIZE,german dance
0.455,0.952,10,-2.086,0,0.247,0.00164,0.0082,0.132,0.534,173.969,audio_features,77Zo65ur5OzpBIkCaX4wsa,spotify:track:77Zo65ur5OzpBIkCaX4wsa,https://api.spotify.com/v1/tracks/77Zo65ur5OzpBIkCaX4wsa,https://api.spotify.com/v1/audio-analysis/77Zo65ur5OzpBIkCaX4wsa,171035,4,Next To You,Subshock & Evangelos,sky room
0.624,0.901,4,-4.282,0,0.252,0.0475,4.29e-05,0.119,0.15,100.011,audio_features,0gU1afVwFWTspbHNot3yLa,spotify:track:0gU1afVwFWTspbHNot3yLa,https://api.spotify.com/v1/tracks/0gU1afVwFWTspbHNot3yLa,https://api.spotify.com/v1/audio-analysis/0gU1afVwFWTspbHNot3yLa,198000,4,Hero,Grabbitz,brostep
0.523,0.562,2,-3.504,1,0.0445,0.0405,6.72e-05,0.15,0.206,139.997,audio_features,54zrIs7UXX7kp3sFj7mlvG,spotify:track:54zrIs7UXX7kp3sFj7mlvG,https://api.spotify.com/v1/tracks/54zrIs7UXX7kp3sFj7mlvG,https://api.spotify.com/v1/audio-analysis/54zrIs7UXX7kp3sFj7mlvG,310607,4,Skins,Kai Wachi,brostep
0.76,0.982,7,-5.161,1,0.0446,0.0179,0.872,0.103,0.348,137.986,audio_features,1ozpkbaIyJ4lL2pUHbzTRW,spotify:track:1ozpkbaIyJ4lL2pUHbzTRW,https://api.spotify.com/v1/tracks/1ozpkbaIyJ4lL2pUHbzTRW,https://api.spotify.com/v1/audio-analysis/1ozpkbaIyJ4lL2pUHbzTRW,205652,4,Robot,Space 92,french techno
0.649,0.939,9,-5.338,0,0.103,0.0271,0.765,0.11,0.073,130.014,audio_features,6jPXF0tEhfO3CnGxs0dAR6,spotify:track:6jPXF0tEhfO3CnGxs0dAR6,https://api.spotify.com/v1/tracks/6jPXF0tEhfO3CnGxs0dAR6,https://api.spotify.com/v1/audio-analysis/6jPXF0tEhfO3CnGxs0dAR6,302769,4,Bold VIP,Dustycloud,bass house
0.758,0.865,8,-5.222,1,0.135,0.0407,0.00544,0.11,0.367,146.919,audio_features,33tGFG7yAXbMgyQ8bvputb,spotify:track:33tGFG7yAXbMgyQ8bvputb,https://api.spotify.com/v1/tracks/33tGFG7yAXbMgyQ8bvputb,https://api.spotify.com/v1/audio-analysis/33tGFG7yAXbMgyQ8bvputb,127380,4,Cry For You,Gaullin,lithuanian edm
0.686,0.666,11,-6.6,1,0.0516,0.0248,0.00934,0.29,0.631,155.063,audio_features,3RlOsGjLye616W1PidoAMp,spotify:track:3RlOsGjLye616W1PidoAMp,https://api.spotify.com/v1/tracks/3RlOsGjLye616W1PidoAMp,https://api.spotify.com/v1/audio-analysis/3RlOsGjLye616W1PidoAMp,139475,4,Maneater,TRFN,g-house
0.62,0.911,5,-6.183,0,0.194,0.0266,0.189,0.374,0.344,132.001,audio_features,68CdFrdUAV9PssCcdw8osM,spotify:track:68CdFrdUAV9PssCcdw8osM,https://api.spotify.com/v1/tracks/68CdFrdUAV9PssCcdw8osM,https://api.spotify.com/v1/audio-analysis/68CdFrdUAV9PssCcdw8osM,189318,4,In My Mind,Gabry Ponte,eurodance
0.774,0.929,9,-6.495,1,0.19,0.086,0.104,0.152,0.49,145.09,audio_features,01TgkcCAKfMunXU3lmJFIE,spotify:track:01TgkcCAKfMunXU3lmJFIE,https://api.spotify.com/v1/tracks/01TgkcCAKfMunXU3lmJFIE,https://api.spotify.com/v1/audio-analysis/01TgkcCAKfMunXU3lmJFIE,130763,4,Explosion,JKRS,hypertechno
0.8,0.986,5,-4.213,0,0.0756,0.0997,0.722,0.137,0.295,149.979,audio_features,5GKsUqnQ90T5kkvG6u30wZ,spotify:track:5GKsUqnQ90T5kkvG6u30wZ,https://api.spotify.com/v1/tracks/5GKsUqnQ90T5kkvG6u30wZ,https://api.spotify.com/v1/audio-analysis/5GKsUqnQ90T5kkvG6u30wZ,166425,4,CRUSH,Yellow Claw,dutch house
0.528,0.846,5,-7.555,0,0.0319,0.0159,0.735,0.156,0.255,148.048,audio_features,4gD1qMyIjDyz7Te8nlQEji,spotify:track:4gD1qMyIjDyz7Te8nlQEji,https://api.spotify.com/v1/tracks/4gD1qMyIjDyz7Te8nlQEji,https://api.spotify.com/v1/audio-analysis/4gD1qMyIjDyz7Te8nlQEji,223248,4,Breathe,Amelie Lens,acid techno
