danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.517,0.846,7,-4.616,1,0.0515,0.00143,1.01e-05,0.437,0.293,130.013,audio_features,3EC4B8QG0trMZFHBbiDKVN,spotify:track:3EC4B8QG0trMZFHBbiDKVN,https://api.spotify.com/v1/tracks/3EC4B8QG0trMZFHBbiDKVN,https://api.spotify.com/v1/audio-analysis/3EC4B8QG0trMZFHBbiDKVN,218467,4
0.643,0.692,0,-8.319,1,0.0718,0.00167,0.00245,0.108,0.299,121.953,audio_features,0LeK6Ol47og0WdGwKegNUL,spotify:track:0LeK6Ol47og0WdGwKegNUL,https://api.spotify.com/v1/tracks/0LeK6Ol47og0WdGwKegNUL,https://api.spotify.com/v1/audio-analysis/0LeK6Ol47og0WdGwKegNUL,183511,4
0.427,0.908,8,-5.399,1,0.165,0.00325,6.12e-05,0.0475,0.617,108.681,audio_features,2YC6ET3q1F29B0V7UcPV70,spotify:track:2YC6ET3q1F29B0V7UcPV70,https://api.spotify.com/v1/tracks/2YC6ET3q1F29B0V7UcPV70,https://api.spotify.com/v1/audio-analysis/2YC6ET3q1F29B0V7UcPV70,166653,4
0.501,0.905,11,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,audio_features,6nJPHXRpKYv2yqtalEjKy5,spotify:track:6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/tracks/6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/audio-analysis/6nJPHXRpKYv2yqtalEjKy5,225307,4
0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333,4
0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,audio_features,5W8YXBz9MTIDyrpYaCg2Ky,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/audio-analysis/5W8YXBz9MTIDyrpYaCg2Ky,199907,4
0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,audio_features,61mWefnWQOLf90gepjOCb3,spotify:track:61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3,252613,4
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,audio_features,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn,218933,3
0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,audio_features,3IV4swNduIRunHREK80owz,spotify:track:3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz,213760,4
0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,audio_features,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/audio-analysis/1158ckiB5S4cpsdYHDB9IF,214760,4
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267,4
0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4
0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,audio_features,6wqJeItl3Vc3az4ZicSQAB,spotify:track:6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,278600,4
0.206,0.965,1,-5.116,1,0.079,9.91e-06,0.827,0.367,0.168,92.615,audio_features,4Uiw0Sl9yskBaC6P4DcdVD,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,https://api.spotify.com/v1/tracks/4Uiw0Sl9yskBaC6P4DcdVD,https://api.spotify.com/v1/audio-analysis/4Uiw0Sl9yskBaC6P4DcdVD,299867,4
0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,audio_features,31RTFPrB7wmYBhlkM2ILXG,spotify:track:31RTFPrB7wmYBhlkM2ILXG,https://api.spotify.com/v1/tracks/31RTFPrB7wmYBhlkM2ILXG,https://api.spotify.com/v1/audio-analysis/31RTFPrB7wmYBhlkM2ILXG,153800,4
0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,audio_features,2gSVKxPDww9Eep5rdvtdem,spotify:track:2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/tracks/2gSVKxPDww9Eep5rdvtdem,https://api.spotify.com/v1/audio-analysis/2gSVKxPDww9Eep5rdvtdem,272973,4
0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,audio_features,3UygY7qW2cvG9Llkay6i1i,spotify:track:3UygY7qW2cvG9Llkay6i1i,https://api.spotify.com/v1/tracks/3UygY7qW2cvG9Llkay6i1i,https://api.spotify.com/v1/audio-analysis/3UygY7qW2cvG9Llkay6i1i,214947,4
0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,audio_features,1AEYT6VxrxXPMoQUxsY0E4,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/audio-analysis/1AEYT6VxrxXPMoQUxsY0E4,285570,4
0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,audio_features,2F6FfZ4w8z3eJpSxPotVO5,spotify:track:2F6FfZ4w8z3eJpSxPotVO5,https://api.spotify.com/v1/tracks/2F6FfZ4w8z3eJpSxPotVO5,https://api.spotify.com/v1/audio-analysis/2F6FfZ4w8z3eJpSxPotVO5,270920,4
0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,4BggEwLhGfrbrl7JBhC8EC,spotify:track:4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/tracks/4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/audio-analysis/4BggEwLhGfrbrl7JBhC8EC,216733,4
0.546,0.97,5,-2.661,0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,audio_features,0INUE1K7cEiE8VH63Rv5RJ,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,https://api.spotify.com/v1/tracks/0INUE1K7cEiE8VH63Rv5RJ,https://api.spotify.com/v1/audio-analysis/0INUE1K7cEiE8VH63Rv5RJ,216427,4
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,spotify:track:18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,205613,4
0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,audio_features,2gscB6kDOmrv1P6qs2KXE3,spotify:track:2gscB6kDOmrv1P6qs2KXE3,https://api.spotify.com/v1/tracks/2gscB6kDOmrv1P6qs2KXE3,https://api.spotify.com/v1/audio-analysis/2gscB6kDOmrv1P6qs2KXE3,147840,4
0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,audio_features,1TEZWG1FdjzDdercCguTwj,spotify:track:1TEZWG1FdjzDdercCguTwj,https://api.spotify.com/v1/tracks/1TEZWG1FdjzDdercCguTwj,https://api.spotify.com/v1/audio-analysis/1TEZWG1FdjzDdercCguTwj,289560,4
0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,audio_features,1pr9TZGOXeJUggIal1Wq3R,spotify:track:1pr9TZGOXeJUggIal1Wq3R,https://api.spotify.com/v1/tracks/1pr9TZGOXeJUggIal1Wq3R,https://api.spotify.com/v1/audio-analysis/1pr9TZGOXeJUggIal1Wq3R,258267,4
0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,audio_features,0UrWr7Jnu1heq1o99ZwUd0,spotify:track:0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/tracks/0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/audio-analysis/0UrWr7Jnu1heq1o99ZwUd0,256240,4
0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,1Y13csEpu3TK5gQdzGLrd8,spotify:track:1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,223747,4
0.431,0.906,9,-6.13,1,0.0945,0.0001,0.0001,0.123,0.53,125.459,audio_features,6DoXuH326aAYEN8CnlLmhP,spotify:track:6DoXuH326aAYEN8CnlLmhP,https://api.spotify.com/v1/tracks/6DoXuH326aAYEN8CnlLmhP,https://api.spotify.com/v1/audio-analysis/6DoXuH326aAYEN8CnlLmhP,223893,4
0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,1Vej0qeQ3ioKwpI6FUbRv1,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/audio-analysis/1Vej0qeQ3ioKwpI6FUbRv1,184867,4
0.458,0.978,11,-2.389,1,0.191,0.00231,2.12e-06,0.111,0.342,104.012,audio_features,6holGuk1jKHTdWyWBOZi8l,spotify:track:6holGuk1jKHTdWyWBOZi8l,https://api.spotify.com/v1/tracks/6holGuk1jKHTdWyWBOZi8l,https://api.spotify.com/v1/audio-analysis/6holGuk1jKHTdWyWBOZi8l,221000,4
0.609,0.935,6,-2.941,1,0.0479,0.0029,0.000359,0.188,0.498,95.957,audio_features,2CGDxXXYbkPOyRXHzQbqkT,spotify:track:2CGDxXXYbkPOyRXHzQbqkT,https://api.spotify.com/v1/tracks/2CGDxXXYbkPOyRXHzQbqkT,https://api.spotify.com/v1/audio-analysis/2CGDxXXYbkPOyRXHzQbqkT,252400,4
0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,audio_features,1PJRDeZSoZk7gtisdTYfLi,spotify:track:1PJRDeZSoZk7gtisdTYfLi,https://api.spotify.com/v1/tracks/1PJRDeZSoZk7gtisdTYfLi,https://api.spotify.com/v1/audio-analysis/1PJRDeZSoZk7gtisdTYfLi,175227,4
0.756,0.811,0,-3.685,1,0.0836,0.0107,0.0,0.538,0.715,118.034,audio_features,2WSWm0zlL3CJRACHS5KXbB,spotify:track:2WSWm0zlL3CJRACHS5KXbB,https://api.spotify.com/v1/tracks/2WSWm0zlL3CJRACHS5KXbB,https://api.spotify.com/v1/audio-analysis/2WSWm0zlL3CJRACHS5KXbB,197907,4
0.626,0.792,0,-2.734,1,0.0721,0.000126,0.022,0.438,0.433,133.212,audio_features,3RgDvs9Jpvn3kUuaTek1R5,spotify:track:3RgDvs9Jpvn3kUuaTek1R5,https://api.spotify.com/v1/tracks/3RgDvs9Jpvn3kUuaTek1R5,https://api.spotify.com/v1/audio-analysis/3RgDvs9Jpvn3kUuaTek1R5,188600,4
0.519,0.961,2,-3.214,0,0.0642,0.000207,0.000419,0.195,0.344,93.466,audio_features,24z528iI9kZu5LbkLainjI,spotify:track:24z528iI9kZu5LbkLainjI,https://api.spotify.com/v1/tracks/24z528iI9kZu5LbkLainjI,https://api.spotify.com/v1/audio-analysis/24z528iI9kZu5LbkLainjI,234467,4
0.429,0.96,10,-4.261,1,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,audio_features,3FP8A246XpuafFofRhDlWG,spotify:track:3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/tracks/3FP8A246XpuafFofRhDlWG,https://api.spotify.com/v1/audio-analysis/3FP8A246XpuafFofRhDlWG,175880,4
0.56,0.903,11,-4.77,1,0.0754,0.00132,0.0,0.291,0.581,143.821,audio_features,6aF5JtQSrh7wNrkDE9B0My,spotify:track:6aF5JtQSrh7wNrkDE9B0My,https://api.spotify.com/v1/tracks/6aF5JtQSrh7wNrkDE9B0My,https://api.spotify.com/v1/audio-analysis/6aF5JtQSrh7wNrkDE9B0My,177960,4
0.559,0.931,9,-5.863,1,0.0721,0.00318,1.24e-05,0.0624,0.644,90.911,audio_features,5DooySfCD1xCJ49gQm9rx7,spotify:track:5DooySfCD1xCJ49gQm9rx7,https://api.spotify.com/v1/tracks/5DooySfCD1xCJ49gQm9rx7,https://api.spotify.com/v1/audio-analysis/5DooySfCD1xCJ49gQm9rx7,190760,4
0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,audio_features,5bU4KX47KqtDKKaLM4QCzh,spotify:track:5bU4KX47KqtDKKaLM4QCzh,https://api.spotify.com/v1/tracks/5bU4KX47KqtDKKaLM4QCzh,https://api.spotify.com/v1/audio-analysis/5bU4KX47KqtDKKaLM4QCzh,186067,4
0.557,0.978,0,-3.965,1,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,audio_features,6O7pihLJgeqxUnG7u9oYL2,spotify:track:6O7pihLJgeqxUnG7u9oYL2,https://api.spotify.com/v1/tracks/6O7pihLJgeqxUnG7u9oYL2,https://api.spotify.com/v1/audio-analysis/6O7pihLJgeqxUnG7u9oYL2,154907,4
0.229,0.994,6,-3.431,1,0.22,7.03e-05,0.00548,0.318,0.115,156.623,audio_features,4l3Vmsw0KO8HJqFtnbqaqu,spotify:track:4l3Vmsw0KO8HJqFtnbqaqu,https://api.spotify.com/v1/tracks/4l3Vmsw0KO8HJqFtnbqaqu,https://api.spotify.com/v1/audio-analysis/4l3Vmsw0KO8HJqFtnbqaqu,241467,4
0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606,audio_features,6264zKFgXM13JuRBX4MMyD,spotify:track:6264zKFgXM13JuRBX4MMyD,https://api.spotify.com/v1/tracks/6264zKFgXM13JuRBX4MMyD,https://api.spotify.com/v1/audio-analysis/6264zKFgXM13JuRBX4MMyD,282093,4
0.551,0.939,11,-5.371,1,0.171,0.00172,0.000239,0.109,0.367,90.592,audio_features,0f37VQs969vZUL4gVfHRV9,spotify:track:0f37VQs969vZUL4gVfHRV9,https://api.spotify.com/v1/tracks/0f37VQs969vZUL4gVfHRV9,https://api.spotify.com/v1/audio-analysis/0f37VQs969vZUL4gVfHRV9,265840,4
0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,audio_features,4ImIJRZNJhNQLLdUFSYJoS,spotify:track:4ImIJRZNJhNQLLdUFSYJoS,https://api.spotify.com/v1/tracks/4ImIJRZNJhNQLLdUFSYJoS,https://api.spotify.com/v1/audio-analysis/4ImIJRZNJhNQLLdUFSYJoS,278707,4
0.428,0.979,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84,audio_features,35ZmCVnfYRdK1iLGCxNhMa,spotify:track:35ZmCVnfYRdK1iLGCxNhMa,https://api.spotify.com/v1/tracks/35ZmCVnfYRdK1iLGCxNhMa,https://api.spotify.com/v1/audio-analysis/35ZmCVnfYRdK1iLGCxNhMa,171107,4
0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975,audio_features,7vrLphPq4yjaX7jiDdd2Nc,spotify:track:7vrLphPq4yjaX7jiDdd2Nc,https://api.spotify.com/v1/tracks/7vrLphPq4yjaX7jiDdd2Nc,https://api.spotify.com/v1/audio-analysis/7vrLphPq4yjaX7jiDdd2Nc,162293,4
0.598,0.955,2,-4.52,1,0.0916,0.00122,0.0,0.243,0.402,119.126,audio_features,1eRgyfyizDWISeS99kwLNC,spotify:track:1eRgyfyizDWISeS99kwLNC,https://api.spotify.com/v1/tracks/1eRgyfyizDWISeS99kwLNC,https://api.spotify.com/v1/audio-analysis/1eRgyfyizDWISeS99kwLNC,209573,4
0.589,0.696,8,-8.109,1,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,audio_features,5267gVdYWrLoz6ClOhlqmE,spotify:track:5267gVdYWrLoz6ClOhlqmE,https://api.spotify.com/v1/tracks/5267gVdYWrLoz6ClOhlqmE,https://api.spotify.com/v1/audio-analysis/5267gVdYWrLoz6ClOhlqmE,267000,4
0.577,0.884,10,-3.548,0,0.0903,0.00024,0.000262,0.287,0.686,91.026,audio_features,50OsF8Rbv8VQS0WAP0uB3i,spotify:track:50OsF8Rbv8VQS0WAP0uB3i,https://api.spotify.com/v1/tracks/50OsF8Rbv8VQS0WAP0uB3i,https://api.spotify.com/v1/audio-analysis/50OsF8Rbv8VQS0WAP0uB3i,206405,3
0.443,0.973,4,-4.386,0,0.133,0.00158,0.0,0.353,0.458,157.882,audio_features,166u1Cs46FmXoOaTGxh8aB,spotify:track:166u1Cs46FmXoOaTGxh8aB,https://api.spotify.com/v1/tracks/166u1Cs46FmXoOaTGxh8aB,https://api.spotify.com/v1/audio-analysis/166u1Cs46FmXoOaTGxh8aB,162107,4
0.3,0.986,8,-3.022,1,0.107,0.000386,0.000136,0.0924,0.256,85.117,audio_features,0Qrb3L8JgreLBW8g4qyan9,spotify:track:0Qrb3L8JgreLBW8g4qyan9,https://api.spotify.com/v1/tracks/0Qrb3L8JgreLBW8g4qyan9,https://api.spotify.com/v1/audio-analysis/0Qrb3L8JgreLBW8g4qyan9,237360,4
0.31,0.94,6,-3.395,1,0.106,0.000106,2.21e-06,0.205,0.454,128.682,audio_features,76xddM2irVQCbuBoVbaElZ,spotify:track:76xddM2irVQCbuBoVbaElZ,https://api.spotify.com/v1/tracks/76xddM2irVQCbuBoVbaElZ,https://api.spotify.com/v1/audio-analysis/76xddM2irVQCbuBoVbaElZ,191373,5
0.349,0.931,1,-6.016,1,0.0862,0.000291,0.00065,0.104,0.843,142.956,audio_features,5znZ4aN1j49w2Oel8tdmgG,spotify:track:5znZ4aN1j49w2Oel8tdmgG,https://api.spotify.com/v1/tracks/5znZ4aN1j49w2Oel8tdmgG,https://api.spotify.com/v1/audio-analysis/5znZ4aN1j49w2Oel8tdmgG,189707,4
0.545,0.882,5,-4.864,1,0.119,0.000169,0.0368,0.332,0.595,122.259,audio_features,6PHn6aXuM2FkzonGWJxY28,spotify:track:6PHn6aXuM2FkzonGWJxY28,https://api.spotify.com/v1/tracks/6PHn6aXuM2FkzonGWJxY28,https://api.spotify.com/v1/audio-analysis/6PHn6aXuM2FkzonGWJxY28,206200,4
0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,audio_features,5IvKtrcNWBkvyW2yXZ2Y40,spotify:track:5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/tracks/5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/audio-analysis/5IvKtrcNWBkvyW2yXZ2Y40,274160,4
0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,audio_features,24CeaRaJHiMKFAVZTCu8Y0,spotify:track:24CeaRaJHiMKFAVZTCu8Y0,https://api.spotify.com/v1/tracks/24CeaRaJHiMKFAVZTCu8Y0,https://api.spotify.com/v1/audio-analysis/24CeaRaJHiMKFAVZTCu8Y0,193813,4
0.424,0.914,6,-6.532,1,0.0608,0.00181,0.00104,0.258,0.157,133.731,audio_features,1aiHmIlCiiHUTqS1CYzuTM,spotify:track:1aiHmIlCiiHUTqS1CYzuTM,https://api.spotify.com/v1/tracks/1aiHmIlCiiHUTqS1CYzuTM,https://api.spotify.com/v1/audio-analysis/1aiHmIlCiiHUTqS1CYzuTM,254693,4
0.598,0.954,2,-4.86,1,0.0801,0.00951,2.86e-05,0.127,0.235,100.98,audio_features,1UwwbPgKGOoSbqqHm9Xxzn,spotify:track:1UwwbPgKGOoSbqqHm9Xxzn,https://api.spotify.com/v1/tracks/1UwwbPgKGOoSbqqHm9Xxzn,https://api.spotify.com/v1/audio-analysis/1UwwbPgKGOoSbqqHm9Xxzn,311987,4
0.693,0.871,0,-3.389,1,0.0844,0.00358,2.01e-05,0.11,0.533,111.989,audio_features,4qjvr0qMFUo26SxwC4VygS,spotify:track:4qjvr0qMFUo26SxwC4VygS,https://api.spotify.com/v1/tracks/4qjvr0qMFUo26SxwC4VygS,https://api.spotify.com/v1/audio-analysis/4qjvr0qMFUo26SxwC4VygS,204853,4
0.218,0.93,8,-4.438,1,0.0633,4.15e-05,0.0,0.126,0.367,166.078,audio_features,6eYUbXmncekAKMYZcsSkyD,spotify:track:6eYUbXmncekAKMYZcsSkyD,https://api.spotify.com/v1/tracks/6eYUbXmncekAKMYZcsSkyD,https://api.spotify.com/v1/audio-analysis/6eYUbXmncekAKMYZcsSkyD,246040,4
0.502,0.934,9,-3.899,1,0.0553,8.38e-06,0.164,0.0921,0.477,102.121,audio_features,45R6DmpsaoqLujIn6qPTPH,spotify:track:45R6DmpsaoqLujIn6qPTPH,https://api.spotify.com/v1/tracks/45R6DmpsaoqLujIn6qPTPH,https://api.spotify.com/v1/audio-analysis/45R6DmpsaoqLujIn6qPTPH,213000,4
0.319,0.852,0,-7.295,1,0.0716,0.00268,0.662,0.331,0.297,79.554,audio_features,5tJjQIhH6mH3PhG1DjW3gD,spotify:track:5tJjQIhH6mH3PhG1DjW3gD,https://api.spotify.com/v1/tracks/5tJjQIhH6mH3PhG1DjW3gD,https://api.spotify.com/v1/audio-analysis/5tJjQIhH6mH3PhG1DjW3gD,247253,4
0.364,0.912,7,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,audio_features,7mQwxVogsnpR3h6AJLQLlR,spotify:track:7mQwxVogsnpR3h6AJLQLlR,https://api.spotify.com/v1/tracks/7mQwxVogsnpR3h6AJLQLlR,https://api.spotify.com/v1/audio-analysis/7mQwxVogsnpR3h6AJLQLlR,189200,4
0.584,0.976,1,-3.868,1,0.156,0.00432,0.0408,0.333,0.535,140.304,audio_features,3qCQNtggJw1gxoptMgDhyR,spotify:track:3qCQNtggJw1gxoptMgDhyR,https://api.spotify.com/v1/tracks/3qCQNtggJw1gxoptMgDhyR,https://api.spotify.com/v1/audio-analysis/3qCQNtggJw1gxoptMgDhyR,201933,4
0.516,0.945,7,-4.202,1,0.0979,0.000602,0.0683,0.0841,0.101,174.756,audio_features,3jmelhU4kuytaLPLeiAerH,spotify:track:3jmelhU4kuytaLPLeiAerH,https://api.spotify.com/v1/tracks/3jmelhU4kuytaLPLeiAerH,https://api.spotify.com/v1/audio-analysis/3jmelhU4kuytaLPLeiAerH,210533,4
0.439,0.894,6,-6.396,0,0.0517,3.3e-06,0.0211,0.0905,0.591,96.106,audio_features,7jClgHzR5JG69gar7rVMoX,spotify:track:7jClgHzR5JG69gar7rVMoX,https://api.spotify.com/v1/tracks/7jClgHzR5JG69gar7rVMoX,https://api.spotify.com/v1/audio-analysis/7jClgHzR5JG69gar7rVMoX,176600,4
0.615,0.919,4,-4.318,0,0.0798,0.00218,0.000607,0.113,0.542,130.919,audio_features,1cqWEQ6TRfYr3SBNh7Ni2w,spotify:track:1cqWEQ6TRfYr3SBNh7Ni2w,https://api.spotify.com/v1/tracks/1cqWEQ6TRfYr3SBNh7Ni2w,https://api.spotify.com/v1/audio-analysis/1cqWEQ6TRfYr3SBNh7Ni2w,202467,4
0.542,0.948,7,-5.002,1,0.0803,0.00082,2.42e-05,0.305,0.458,97.316,audio_features,6zd772F94reUnGHulNeEFm,spotify:track:6zd772F94reUnGHulNeEFm,https://api.spotify.com/v1/tracks/6zd772F94reUnGHulNeEFm,https://api.spotify.com/v1/audio-analysis/6zd772F94reUnGHulNeEFm,142867,4
0.409,0.952,2,-3.761,0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,audio_features,3IRovqSVYx3CNtDWRebsET,spotify:track:3IRovqSVYx3CNtDWRebsET,https://api.spotify.com/v1/tracks/3IRovqSVYx3CNtDWRebsET,https://api.spotify.com/v1/audio-analysis/3IRovqSVYx3CNtDWRebsET,203693,4
0.565,0.968,1,-5.165,1,0.0568,1.33e-05,0.188,0.089,0.693,108.003,audio_features,5DoTRJlzMaGAMHPTDrfvfW,spotify:track:5DoTRJlzMaGAMHPTDrfvfW,https://api.spotify.com/v1/tracks/5DoTRJlzMaGAMHPTDrfvfW,https://api.spotify.com/v1/audio-analysis/5DoTRJlzMaGAMHPTDrfvfW,248906,4
